Application_Number,y_test,prediction
100421,467000.0,469934.60852500855
32531,397000.0,387232.9033013394
105890,199000.0,196511.97783174517
157277,347000.0,342842.9701949649
55690,382000.0,381451.5171711696
35166,632000.0,607030.9259989823
95371,676700.0,689110.1372512334
34900,760900.0,734894.5882406996
119101,503000.0,494743.2024102283
179462,669080.0,700894.7508751214
79820,902000.0,870229.5733474414
132054,502000.0,492686.18881298136
129813,218800.0,218136.7743646248
5858,442000.0,439267.09433322446
72386,2001500.0,1838996.0897122596
46311,1147000.0,1140106.7644918691
53576,1102000.0,1110712.3708308432
24297,844116.0,849640.9574356815
30925,404000.0,414411.7801476703
143766,602000.0,613708.1885847355
11342,576000.0,574776.117935253
4894,202000.0,207030.74338907938
31042,921800.0,929355.0016329449
74150,545500.0,548313.2967996448
132465,835800.0,818888.4679455356
3481,722000.0,699600.5729710066
24646,572000.0,549994.2054136606
145595,1074800.0,1067859.9558150915
181024,232000.0,234445.70440473704
118047,585000.0,591768.1698399532
91785,717000.0,723646.6976850647
35380,713800.0,709014.8553610237
185432,452000.0,442394.24433285615
10361,947000.0,997470.0852735746
174963,177000.0,177139.07999142143
102554,620800.0,620792.6781264028
22679,267000.0,263758.1829775818
178980,832000.0,829949.9361244424
79889,122000.0,123809.63380204422
120526,152000.0,148656.89247515384
93459,57000.0,58707.222754198774
120779,556000.0,549452.450395517
27098,202000.0,195163.76955766245
9654,402000.0,380104.12966177944
98657,297000.0,298770.9604392547
181294,302000.0,297483.605624516
3089,547000.0,530645.8347077016
75635,529800.0,517852.3167623887
44337,297000.0,307026.07200862153
117581,1510000.0,1524021.9839811786
5342,522000.0,537186.0746321958
1164,690880.0,652361.9885743659
170104,489800.0,488223.20902170707
33430,442000.0,430264.75708693836
101989,297000.0,296496.45281095186
49225,616800.0,618157.2679264448
42435,453000.0,454256.920176961
143466,1313800.0,1317557.0063937888
125555,847000.0,860443.8555154074
136416,1137000.0,1136938.1984131571
164190,455000.0,455012.3633816499
16163,551888.0,555099.6027614463
138073,501975.0,501861.7071228838
57656,852000.0,836903.6628504945
43734,452000.0,445525.01942700165
155942,352000.0,359487.2506358101
47793,489519.0,482461.0291942748
126586,477000.0,466742.75626161974
7554,702000.0,698928.7549720469
22082,1022000.0,1006093.8721191867
103512,1877000.0,1895303.617975321
126865,197000.0,187442.94987944906
126952,257000.0,258311.70995336035
174735,97000.0,98017.42034320539
150950,773800.0,763796.8762695183
28029,427000.0,428963.8990804118
57768,766000.0,764958.0300748341
164593,485000.0,480861.47767871444
163035,457000.0,467293.9418337016
54377,217000.0,220418.10357774972
98490,222000.0,227649.35162440006
30903,590500.0,594983.6207150966
96590,461800.0,457816.8068648543
52792,382000.0,381451.61820308404
109954,1032000.0,1058167.1145824818
37298,332000.0,325550.08496834605
167324,219500.0,216743.99139358246
33122,382000.0,381328.05820773455
102036,601500.0,606738.4174742295
20648,502000.0,489403.6774419376
25938,820544.0,823330.448597007
41432,422000.0,425236.4106661179
164186,552000.0,560501.2311989361
1253,503600.0,505682.35457176424
186043,217000.0,220433.66044067516
61293,310200.0,309610.70798010036
32618,715800.0,723611.1679775841
124774,82000.0,82568.23989304298
158063,1097000.0,1118821.2934319135
56280,342000.0,334453.94940561085
1339,277000.0,278401.23880104447
171656,540000.0,546969.0919664456
102175,297000.0,296087.44769546774
106533,282880.0,274775.2854726
108942,638000.0,645291.3397697629
73623,297000.0,307583.154779177
56314,282000.0,273771.6211548635
80543,307000.0,296937.9617128768
149322,1052000.0,1048553.9246172764
158306,502000.0,520721.39065215894
137866,479744.0,484868.8202246854
84029,692000.0,688765.8286966449
182418,937000.0,945907.3597474395
169805,655800.0,649886.6079204143
38121,625800.0,616268.5283960188
105184,542000.0,544099.4384342262
105266,372000.0,368403.50893023657
140231,557000.0,560693.5793324872
178753,597000.0,600403.1316888029
129549,1455000.0,1494154.014592667
36255,417000.0,410524.8328143267
158832,1130000.0,1118437.6740255887
175668,563900.0,559046.0576415416
95984,1086000.0,1103739.2137562593
134411,152000.0,150339.1136180074
110938,352000.0,352718.7772639338
5138,322000.0,325779.417475433
94241,277000.0,269823.722163098
142644,697000.0,692080.1700341747
170327,217000.0,219357.76635932745
172907,567000.0,563500.7432455434
37224,593000.0,593335.2551629684
33325,527000.0,544406.4689784467
89649,297000.0,308418.33335087396
62463,657000.0,645280.8053587334
9719,317000.0,331668.863658572
47144,662000.0,658082.4533170986
45273,702800.0,703504.9791379211
102508,752000.0,727540.368326963
9638,562000.0,554541.8104850958
65379,627000.0,623837.0992495557
149970,602000.0,600357.3174403457
74795,627888.0,623562.7172353232
22782,602000.0,592544.6559916355
84809,737000.0,731492.2970272198
6573,547000.0,547378.236003797
40512,459000.0,456826.5803432243
97563,497000.0,491528.22144200484
15602,307000.0,307992.34256267856
48959,527000.0,508041.36079724174
171407,177000.0,180300.4907020175
78132,1143000.0,1147141.6859529794
80124,302000.0,301544.4755533683
57189,287000.0,290320.30263773806
71154,652000.0,648398.7546161511
43793,295000.0,294253.957449038
87245,697000.0,689838.0768989724
25698,332000.0,336281.3459786172
10104,362000.0,351137.5050323552
28910,502000.0,516049.35094314313
62105,247000.0,244517.2777141952
60411,337000.0,341385.29248754337
124094,412900.0,425489.97534157475
71290,452000.0,451981.70096113544
134098,1951000.0,1945407.0805344004
146965,697000.0,723058.1705520342
145349,413990.0,433795.43112719164
140453,464000.0,459398.16692193627
8426,852000.0,856980.1833957445
104553,247000.0,267297.244274646
32022,207000.0,204365.48750823332
23397,237000.0,233784.6437637347
100615,915000.0,929331.7420826058
49395,622000.0,620308.2173819962
121547,297000.0,297061.79317105666
51572,4002000.0,4197931.450585045
23576,1382800.0,1377840.1713067624
38682,478800.0,478010.1084941968
159242,152000.0,153305.75254781864
28058,537000.0,532363.6827896273
143184,752000.0,767030.6295827964
32929,1589000.0,1534697.0166230986
142991,797000.0,797895.122173972
86089,677000.0,666231.5287272626
25966,262000.0,261066.80184817547
164366,1197000.0,1165231.2257475168
20852,182000.0,187789.3298509152
30753,362000.0,365637.65687053563
132262,162000.0,165079.1490481433
115988,802000.0,827059.3220634456
150680,523000.0,530406.3992567363
114953,483000.0,513706.39896889345
50129,567000.0,562198.8556661911
18082,602000.0,594924.3257362518
791,577000.0,563692.0504394745
48114,332000.0,349490.4338005725
70176,310500.0,306220.0055919722
54490,337000.0,344135.9390380433
160999,289500.0,294986.8136328373
22307,217000.0,217211.2949310778
157256,532000.0,540344.3464435352
57265,47000.0,47978.54218822846
25176,452000.0,454202.0879729948
76433,498000.0,492346.4741348704
58693,2319000.0,2037454.2685318694
102914,545888.0,537363.5890634254
44130,1602000.0,1632382.2219866605
130951,525000.0,542264.7893508367
5905,804500.0,808269.3843874711
6879,365800.0,370489.50158639427
101601,436000.0,432650.14049690886
67912,614000.0,620515.8730875745
175958,607000.0,616899.9404398272
28750,581000.0,584077.1167598413
9675,625800.0,607904.2551503461
34883,632000.0,637623.1000446967
66620,410400.0,408990.1123556015
9578,272000.0,263493.4441141647
58135,17997000.0,15797810.881357629
104620,302000.0,308261.10529536894
185841,1027000.0,1026394.8343345318
122649,127000.0,129147.39797043713
98365,612800.0,611791.0462510322
31615,684900.0,664963.3274347329
5170,502000.0,501338.5984452135
111662,1252000.0,1235068.8259722693
183636,322000.0,320552.12725860864
65559,597000.0,594062.0904008179
69707,647000.0,656357.6902269898
25608,262000.0,273327.329013636
133069,877000.0,883974.411362482
63937,217000.0,214437.01292885913
80495,157000.0,158638.44916692126
144037,413637.5,414966.5181459383
57647,432000.0,428124.54880756553
76369,367140.0,378352.93711956195
44805,667000.0,669862.2410721908
12983,195000.0,196041.26304221156
63787,817000.0,797012.5903735514
85677,1797000.0,1764515.3299372098
91893,427000.0,441121.6310867415
89546,870000.0,879540.8065107533
116478,102000.0,104213.39410281004
114215,561000.0,519753.9693473973
24207,692000.0,698312.1249985201
85708,177000.0,176158.80535745207
68171,578800.0,573469.2819880901
54494,1402000.0,1441556.9801154993
55772,665800.0,655797.6436614433
157866,252000.0,254689.87621889813
45961,592000.0,594996.282969771
176002,332000.0,335098.3356852541
100015,624000.0,642082.8619237803
52737,876475.2,855000.4064648853
38245,217000.0,219342.96940837818
120842,302000.0,299236.63423505245
170540,302000.0,301209.4102633225
10027,347000.0,343030.36358322226
130050,586000.0,607284.7030259407
32151,517000.0,509536.38050857425
100399,531000.0,539216.4289681774
64421,257000.0,253510.88465924276
33028,485507.0,486795.55656096374
76326,311800.0,319484.49590430234
142755,407000.0,407241.4135571216
109715,1869000.0,1780039.7157359547
88922,322250.0,321536.66230347357
140085,1305900.0,1311910.9406962611
15256,1363400.0,1330321.9736928048
91771,457000.0,461840.108207902
97015,147000.0,145146.24278119364
19475,297000.0,297953.892320858
118385,197000.0,192611.20548684493
24985,567000.0,566906.573048846
19601,912000.0,913858.334818112
79630,399000.0,399541.6441178168
55961,1276800.0,1254080.4569107436
130925,425000.0,427979.23531023745
57833,227000.0,224477.3092932321
168735,752000.0,751926.1163351899
26901,447000.0,438024.63962565
93235,432252.0,435421.7590435754
10904,252000.0,241005.13879210764
157712,352000.0,357812.599824136
137303,661900.0,644935.7574149774
155027,307000.0,301407.4928358583
19269,426000.0,423608.3521844947
151434,327000.0,329224.3537881158
8273,1402888.0,1377019.1425091084
85865,1155000.0,1135746.9119875375
108355,697000.0,695847.4962968257
8983,457000.0,455657.80357896956
50165,90000.0,92392.24081798097
104933,227000.0,228594.42214109036
111571,573500.0,571235.4014482764
11490,132000.0,130256.34766183025
172779,445000.0,447547.8603513372
158742,182000.0,179249.62744861876
138619,826000.0,822639.7114131702
152389,826200.0,815641.0072229361
175256,376000.0,384783.14538466174
166655,197000.0,202180.32361668168
139942,1201000.0,1250722.4453753256
8618,462000.0,446236.6921233629
115263,855800.0,887537.3018175424
150576,833000.0,854946.086866611
26092,629000.0,629201.2048484111
151317,1297000.0,1341568.8637263388
132216,760000.0,736232.631810762
10602,301900.0,300347.0914761415
158764,402000.0,397223.66225812194
32309,677000.0,668091.6935538227
94189,207000.0,207916.48950453947
51963,297000.0,283854.9194669376
177329,231400.0,231743.6655792486
9810,82000.0,78483.7199419384
79540,171888.0,172569.707885455
142132,686420.0,692043.594118791
172505,712000.0,714301.3758750309
13050,530800.0,537857.2604512441
178805,1447800.0,1406647.8640867465
180772,665900.0,662943.6065785585
19636,902000.0,898312.9848847958
137907,1295800.0,1253815.5823996246
50685,447000.0,436459.98560371523
10894,352000.0,357337.76126235106
163675,227000.0,225101.35590093303
184448,362000.0,357881.1233428953
69662,452000.0,454965.380623761
151048,651500.0,662399.2176868262
183044,570888.0,573178.8293164151
48129,1297000.0,1305230.320911587
127460,802000.0,796326.6673190339
113745,295000.0,299618.3640184496
156157,1195000.0,1206838.8305161688
39950,687000.0,721606.3265288379
184267,2340000.0,2297754.984923736
51597,297000.0,293245.6090011715
128750,237300.0,238083.10441745384
180213,357000.0,356322.35055807
168252,421000.0,415643.1449975929
38706,584800.0,588622.0321336429
111256,804800.0,802773.8686375618
120084,502000.0,502054.52092289913
139692,1499000.0,1540405.7083277348
46479,1187000.0,1204230.0324064454
55066,452000.0,452194.6260724337
94331,495000.0,492544.0071119474
43930,718100.0,696184.1682767028
36676,112000.0,110731.26414203126
27139,597000.0,592366.7218795723
130626,1752000.0,972615.9116490365
25580,292000.0,293996.6651688279
140859,622000.0,620823.0863710002
142149,420000.0,430758.4371548024
61278,462000.0,457269.5597331067
183354,452000.0,447860.1778731162
12957,462000.0,459942.27300145396
17186,302000.0,295874.3401426129
76996,452000.0,453100.3436432765
2004,822000.0,800860.8212617115
87066,239000.0,244785.53014372598
180981,537000.0,533796.4353543196
33783,367000.0,369001.8253950805
71026,485507.0,500252.3363259536
183889,347000.0,339478.72166225035
76560,840000.0,805829.3222028355
173510,152000.0,150778.2630303839
118753,547000.0,575803.742312488
42746,132000.0,132269.17599285772
44133,911000.0,883971.8855434017
142306,582800.0,584515.5969437355
107214,322000.0,327036.35715331783
138886,738000.0,724681.0024158906
103284,752000.0,762636.9575835515
37552,1594000.0,1567182.039260422
4286,405000.0,407311.8850367515
68240,452800.0,457503.7925196671
59573,452000.0,448588.78519345383
152899,597000.0,589049.0767479856
35930,1042550.0,1045328.474870059
132601,747000.0,743421.3571552344
105603,299000.0,307734.9623525587
126340,222000.0,219748.00380041386
68000,450800.0,448224.0868613579
168129,476900.0,468770.03580075514
100628,152000.0,160196.02074308708
82389,147000.0,147484.25738832518
29050,722000.0,701561.3766553592
178571,497000.0,504113.08109616686
63004,452000.0,457451.3423297654
83167,516900.0,524399.5136028362
15810,1402000.0,1365401.400928873
130837,457000.0,449363.1939466428
152728,502000.0,497264.2359672129
102208,252000.0,258840.6542532999
45891,77000.0,80927.43689028619
146180,282000.0,281302.91126895143
149982,522000.0,532604.3413886876
157342,677000.0,663210.8438552616
84574,866800.0,852511.7350723624
151467,1572000.0,1581505.5664861673
17017,593739.0,594619.651602215
108345,947000.0,927326.1784212161
82840,767000.0,764852.8831724497
127391,1200000.0,1196810.6549036778
64534,290800.0,286790.7402983325
4833,335888.0,343277.54829727975
44472,1566000.0,1538034.1629119795
155218,302000.0,298918.28113652463
147098,875000.0,883754.9897167213
31789,147000.0,146894.18155981175
40076,162000.0,172777.82934367433
118527,172000.0,169771.32770707685
58304,382000.0,377635.87782861927
97727,747000.0,758053.0241372342
89613,360630.0,369081.3674254319
38413,232000.0,229236.59886871776
73034,334000.0,333491.35519990115
52579,572300.0,601511.5949230002
133294,282000.0,286489.43077382696
165817,797000.0,745799.1425743225
88896,382000.0,382219.02648500673
18648,332000.0,331601.64558129373
74303,858800.0,861065.3030454377
141759,657000.0,675409.1728491584
49722,422000.0,425755.4493533179
33093,874800.0,866596.339522471
